"year","month","day","mode","route","peak","numerator","denominator"
2023,6,6,"Bus","131","PEAK",57,91
2023,6,6,"Bus","132","OFF_PEAK",80,131
2023,6,6,"Bus","132","PEAK",53,65
2023,6,6,"Bus","134","OFF_PEAK",207,312
2023,6,6,"Bus","134","PEAK",46,122
2023,6,6,"Bus","137","OFF_PEAK",198,340
2023,6,6,"Bus","137","PEAK",66,180
2023,6,6,"Bus","14","OFF_PEAK",107,182
2023,6,6,"Bus","14","PEAK",53,105
2023,6,6,"Bus","15","OFF_PEAK",590,746
2023,6,6,"Bus","15","PEAK",221,250
2023,6,6,"Bus","16","OFF_PEAK",507,797
2023,6,6,"Bus","16","PEAK",106,282
2023,6,6,"Bus","17","OFF_PEAK",179,266
2023,6,6,"Bus","17","PEAK",84,137
2023,6,6,"Bus","171","OFF_PEAK",2,7
2023,6,6,"Bus","18","OFF_PEAK",29,49
2023,6,6,"Bus","18","PEAK",8,28
2023,6,6,"Bus","19","OFF_PEAK",131,318
2023,6,6,"Bus","19","PEAK",42,222
2023,6,6,"Bus","201","OFF_PEAK",136,218
2023,6,6,"Bus","201","PEAK",38,59
2023,6,6,"Bus","202","OFF_PEAK",22,33
2023,6,6,"Bus","202","PEAK",21,59
2023,6,6,"Bus","21","OFF_PEAK",280,401
2023,6,6,"Bus","21","PEAK",139,207
2023,6,6,"Bus","210","OFF_PEAK",48,135
2023,6,6,"Bus","210","PEAK",52,117
2023,6,6,"Bus","211","OFF_PEAK",77,132
2023,6,6,"Bus","211","PEAK",42,72
2023,6,6,"Bus","215","OFF_PEAK",238,359
2023,6,6,"Bus","215","PEAK",51,122
2023,6,6,"Bus","216","OFF_PEAK",245,394
2023,6,6,"Bus","216","PEAK",129,168
2023,6,6,"Bus","217","OFF_PEAK",17,39
2023,6,6,"Bus","217","PEAK",8,33
2023,6,6,"Bus","22","OFF_PEAK",771,1008
2023,6,6,"Bus","22","PEAK",198,272
2023,6,6,"Bus","220","OFF_PEAK",198,309
2023,6,6,"Bus","220","PEAK",98,147
2023,6,6,"Bus","222","OFF_PEAK",176,287
2023,6,6,"Bus","222","PEAK",50,103
2023,6,6,"Bus","225","OFF_PEAK",334,437
2023,6,6,"Bus","225","PEAK",126,199
2023,6,6,"Bus","23","OFF_PEAK",925,1209
2023,6,6,"Bus","23","PEAK",303,425
2023,6,6,"Bus","230","OFF_PEAK",226,339
2023,6,6,"Bus","230","PEAK",95,138
2023,6,6,"Bus","236","OFF_PEAK",87,142
2023,6,6,"Bus","236","PEAK",57,81
2023,6,6,"Bus","238","OFF_PEAK",165,312
2023,6,6,"Bus","238","PEAK",75,143
2023,6,6,"Bus","24","OFF_PEAK",166,329
2023,6,6,"Bus","24","PEAK",49,142
2023,6,6,"Bus","240","OFF_PEAK",328,521
2023,6,6,"Bus","240","PEAK",111,184
2023,6,6,"Bus","245","OFF_PEAK",15,23
2023,6,6,"Bus","245","PEAK",23,55
2023,6,6,"Bus","26","OFF_PEAK",90,187
2023,6,6,"Bus","26","PEAK",16,55
2023,6,6,"Bus","28","OFF_PEAK",906,1304
2023,6,6,"Bus","28","PEAK",347,472
2023,6,6,"Bus","29","OFF_PEAK",112,346
2023,6,6,"Bus","29","PEAK",50,155
2023,6,6,"Bus","30","OFF_PEAK",202,250
2023,6,6,"Bus","30","PEAK",59,106
2023,6,6,"Bus","31","OFF_PEAK",371,481
2023,6,6,"Bus","31","PEAK",100,129
2023,6,6,"Bus","32","OFF_PEAK",769,967
2023,6,6,"Bus","32","PEAK",231,278
2023,6,6,"Bus","33","OFF_PEAK",73,107
2023,6,6,"Bus","33","PEAK",26,70
2023,6,6,"Bus","34","OFF_PEAK",305,473
2023,6,6,"Bus","34","PEAK",186,224
2023,6,6,"Bus","34E","OFF_PEAK",387,780
2023,6,6,"Bus","34E","PEAK",102,318
2023,6,6,"Bus","35","OFF_PEAK",181,273
2023,6,6,"Bus","35","PEAK",71,109
2023,6,6,"Bus","350","OFF_PEAK",275,462
2023,6,6,"Bus","350","PEAK",104,275
2023,6,6,"Bus","351","OFF_PEAK",12,22
2023,6,6,"Bus","351","PEAK",31,45
2023,6,6,"Bus","354","OFF_PEAK",52,87
2023,6,6,"Bus","354","PEAK",53,140
2023,6,6,"Bus","36","OFF_PEAK",275,432
2023,6,6,"Bus","36","PEAK",106,221
2023,6,6,"Bus","37","OFF_PEAK",136,191
2023,6,6,"Bus","37","PEAK",93,133
2023,6,6,"Bus","38","OFF_PEAK",151,215
2023,6,6,"Bus","38","PEAK",71,106
2023,6,6,"Bus","39","OFF_PEAK",822,1072
2023,6,6,"Bus","39","PEAK",333,461
2023,6,6,"Bus","4","OFF_PEAK",10,42
2023,6,6,"Bus","4","PEAK",20,68
2023,6,6,"Bus","40","OFF_PEAK",133,200
2023,6,6,"Bus","40","PEAK",59,97
2023,6,6,"Bus","41","OFF_PEAK",254,353
2023,6,6,"Bus","41","PEAK",63,136
2023,6,6,"Bus","411","OFF_PEAK",94,148
2023,6,6,"Bus","411","PEAK",42,89
2023,6,6,"Bus","42","OFF_PEAK",218,302
2023,6,6,"Bus","42","PEAK",24,88
2023,6,6,"Bus","424","OFF_PEAK",11,19
2023,6,6,"Bus","424","PEAK",19,34
2023,6,6,"Bus","426","OFF_PEAK",139,236
2023,6,6,"Bus","426","PEAK",39,101
2023,6,6,"Bus","428","OFF_PEAK",14,17
2023,6,6,"Bus","428","PEAK",3,17
2023,6,6,"Bus","429","OFF_PEAK",122,200
2023,6,6,"Bus","429","PEAK",46,82
2023,6,6,"Bus","43","OFF_PEAK",133,230
2023,6,6,"Bus","43","PEAK",29,65
2023,6,6,"Bus","430","OFF_PEAK",124,169
2023,6,6,"Bus","430","PEAK",46,84
2023,6,6,"Bus","435","OFF_PEAK",67,171
2023,6,6,"Bus","435","PEAK",12,64
2023,6,6,"Bus","436","OFF_PEAK",82,125
2023,6,6,"Bus","436","PEAK",40,69
2023,6,6,"Bus","439","OFF_PEAK",10,14
2023,6,6,"Bus","439","PEAK",8,16
2023,6,6,"Bus","44","OFF_PEAK",334,536
2023,6,6,"Bus","44","PEAK",105,222
2023,6,6,"Bus","441","OFF_PEAK",63,108
2023,6,6,"Bus","441","PEAK",43,67
2023,6,6,"Bus","442","OFF_PEAK",202,335
2023,6,6,"Bus","442","PEAK",62,130
2023,6,6,"Bus","45","OFF_PEAK",316,541
2023,6,6,"Bus","45","PEAK",117,217
2023,6,6,"Bus","450","OFF_PEAK",184,359
2023,6,6,"Bus","450","PEAK",54,131
2023,6,6,"Bus","451","OFF_PEAK",18,32
2023,6,6,"Bus","451","PEAK",21,36
2023,6,6,"Bus","455","OFF_PEAK",312,475
2023,6,6,"Bus","455","PEAK",109,174
2023,6,6,"Bus","456","OFF_PEAK",38,57
2023,6,6,"Bus","456","PEAK",1,1
2023,6,6,"Bus","47","OFF_PEAK",293,560
2023,6,6,"Bus","47","PEAK",120,229
2023,6,6,"Bus","50","OFF_PEAK",89,133
2023,6,6,"Bus","50","PEAK",63,90
2023,6,6,"Bus","501","OFF_PEAK",57,107
2023,6,6,"Bus","501","PEAK",111,178
2023,6,6,"Bus","504","OFF_PEAK",66,206
2023,6,6,"Bus","504","PEAK",67,156
2023,6,6,"Bus","505","OFF_PEAK",68,103
2023,6,6,"Bus","505","PEAK",43,147
2023,6,6,"Bus","51","OFF_PEAK",162,243
2023,6,6,"Bus","51","PEAK",101,133
2023,6,6,"Bus","52","OFF_PEAK",57,151
2023,6,6,"Bus","52","PEAK",28,85
2023,6,6,"Bus","55","OFF_PEAK",38,50
2023,6,6,"Bus","55","PEAK",1,1
2023,6,6,"Bus","553","OFF_PEAK",63,101
2023,6,6,"Bus","553","PEAK",30,43
2023,6,6,"Bus","554","OFF_PEAK",12,23
2023,6,6,"Bus","554","PEAK",7,22
2023,6,6,"Bus","556","OFF_PEAK",6,15
2023,6,6,"Bus","556","PEAK",7,23
2023,6,6,"Bus","558","OFF_PEAK",4,16
2023,6,6,"Bus","558","PEAK",4,14
2023,6,6,"Bus","57","OFF_PEAK",678,927
2023,6,6,"Bus","57","PEAK",227,327
2023,6,6,"Bus","59","OFF_PEAK",106,185
2023,6,6,"Bus","59","PEAK",75,102
2023,6,6,"Bus","60","OFF_PEAK",285,395
2023,6,6,"Bus","60","PEAK",91,158
2023,6,6,"Bus","62","OFF_PEAK",150,285
2023,6,6,"Bus","62","PEAK",41,101
2023,6,6,"Bus","64","OFF_PEAK",129,184
2023,6,6,"Bus","64","PEAK",61,106
2023,6,6,"Bus","65","OFF_PEAK",118,240
2023,6,6,"Bus","65","PEAK",145,232
2023,6,6,"Bus","66","OFF_PEAK",1056,1376
2023,6,6,"Bus","66","PEAK",278,357
2023,6,6,"Bus","67","OFF_PEAK",98,116
2023,6,6,"Bus","67","PEAK",61,73
2023,6,6,"Bus","68","OFF_PEAK",50,68
2023,6,6,"Bus","68","PEAK",22,34
2023,6,6,"Bus","69","OFF_PEAK",216,288
2023,6,6,"Bus","69","PEAK",87,128
2023,6,6,"Bus","7","OFF_PEAK",143,250
2023,6,6,"Bus","7","PEAK",153,257
2023,6,6,"Bus","70","OFF_PEAK",463,797
2023,6,6,"Bus","70","PEAK",145,322
2023,6,6,"Bus","708","OFF_PEAK",120,227
2023,6,6,"Bus","708","PEAK",85,174
2023,6,6,"Bus","71","OFF_PEAK",478,611
2023,6,6,"Bus","71","PEAK",190,237
2023,6,6,"Bus","73","OFF_PEAK",460,556
2023,6,6,"Bus","73","PEAK",139,188
2023,6,6,"Bus","74","OFF_PEAK",297,350
2023,6,6,"Bus","74","PEAK",59,102
2023,6,6,"Bus","741","OFF_PEAK",330,427
2023,6,6,"Bus","741","PEAK",108,154
2023,6,6,"Bus","742","OFF_PEAK",240,299
2023,6,6,"Bus","742","PEAK",134,166
2023,6,6,"Bus","743","OFF_PEAK",804,1049
2023,6,6,"Bus","743","PEAK",339,441
2023,6,6,"Bus","747","OFF_PEAK",172,323
2023,6,6,"Bus","747","PEAK",65,228
2023,6,6,"Bus","749","OFF_PEAK",589,733
2023,6,6,"Bus","749","PEAK",177,202
2023,6,6,"Bus","75","OFF_PEAK",238,312
2023,6,6,"Bus","75","PEAK",84,130
2023,6,6,"Bus","751","OFF_PEAK",323,427
2023,6,6,"Bus","751","PEAK",76,120
2023,6,6,"Bus","76","OFF_PEAK",22,65
2023,6,6,"Bus","76","PEAK",54,103
2023,6,6,"Bus","77","OFF_PEAK",718,966
2023,6,6,"Bus","77","PEAK",182,279
2023,6,6,"Bus","78","OFF_PEAK",242,396
2023,6,6,"Bus","78","PEAK",54,147
2023,6,6,"Bus","8","OFF_PEAK",338,577
2023,6,6,"Bus","8","PEAK",99,213
2023,6,6,"Bus","80","OFF_PEAK",222,328
2023,6,6,"Bus","80","PEAK",97,125
2023,6,6,"Bus","83","OFF_PEAK",170,272
2023,6,6,"Bus","83","PEAK",48,116
2023,6,6,"Bus","85","OFF_PEAK",19,22
2023,6,6,"Bus","85","PEAK",13,18
2023,6,6,"Bus","86","OFF_PEAK",269,447
2023,6,6,"Bus","86","PEAK",170,219
2023,6,6,"Bus","87","OFF_PEAK",358,561
2023,6,6,"Bus","87","PEAK",112,219
2023,6,6,"Bus","88","OFF_PEAK",374,509
2023,6,6,"Bus","88","PEAK",126,201
2023,6,6,"Bus","89","OFF_PEAK",269,394
2023,6,6,"Bus","89","PEAK",94,202
2023,6,6,"Bus","9","OFF_PEAK",351,556
2023,6,6,"Bus","9","PEAK",197,332
2023,6,6,"Bus","90","OFF_PEAK",85,102
2023,6,6,"Bus","90","PEAK",29,53
2023,6,6,"Bus","91","OFF_PEAK",125,167
2023,6,6,"Bus","91","PEAK",40,71
2023,6,6,"Bus","92","OFF_PEAK",133,186
2023,6,6,"Bus","92","PEAK",45,84
2023,6,6,"Bus","93","OFF_PEAK",196,292
2023,6,6,"Bus","93","PEAK",69,130
2023,6,6,"Bus","94","OFF_PEAK",198,248
2023,6,6,"Bus","94","PEAK",62,111
2023,6,6,"Bus","95","OFF_PEAK",208,268
2023,6,6,"Bus","95","PEAK",70,104
2023,6,6,"Bus","96","OFF_PEAK",275,357
2023,6,6,"Bus","96","PEAK",81,139
2023,6,6,"Bus","97","OFF_PEAK",47,89
2023,6,6,"Bus","97","PEAK",27,70
2023,6,6,"Bus","99","OFF_PEAK",151,184
2023,6,6,"Bus","99","PEAK",56,70
2023,6,7,"Bus","1","OFF_PEAK",949,1278
2023,6,7,"Bus","1","PEAK",252,383
2023,6,7,"Bus","10","OFF_PEAK",171,394
2023,6,7,"Bus","10","PEAK",40,143
2023,6,7,"Bus","100","OFF_PEAK",247,282
2023,6,7,"Bus","100","PEAK",54,114
2023,6,7,"Bus","101","OFF_PEAK",413,530
2023,6,7,"Bus","101","PEAK",125,194
2023,6,7,"Bus","104","OFF_PEAK",361,511
2023,6,7,"Bus","104","PEAK",88,167
2023,6,7,"Bus","105","OFF_PEAK",42,80
2023,6,7,"Bus","105","PEAK",35,62
2023,6,7,"Bus","106","OFF_PEAK",204,316
2023,6,7,"Bus","106","PEAK",101,128
2023,6,7,"Bus","108","OFF_PEAK",178,279
2023,6,7,"Bus","108","PEAK",59,119
2023,6,7,"Bus","109","OFF_PEAK",389,528
2023,6,7,"Bus","109","PEAK",105,179
2023,6,7,"Bus","11","OFF_PEAK",253,442
2023,6,7,"Bus","11","PEAK",136,226
2023,6,7,"Bus","110","OFF_PEAK",263,402
2023,6,7,"Bus","110","PEAK",149,241
2023,6,7,"Bus","111","OFF_PEAK",2211,2687
2023,6,7,"Bus","111","PEAK",580,671
2023,6,7,"Bus","112","OFF_PEAK",79,167
2023,6,7,"Bus","112","PEAK",39,77
2023,6,7,"Bus","114","OFF_PEAK",5,43
2023,6,7,"Bus","114","PEAK",2,6
2023,6,7,"Bus","116","OFF_PEAK",362,532
2023,6,7,"Bus","116","PEAK",117,185
2023,6,7,"Bus","117","OFF_PEAK",436,606
2023,6,7,"Bus","117","PEAK",160,220
2023,6,7,"Bus","119","OFF_PEAK",102,161
2023,6,7,"Bus","119","PEAK",37,66
2023,6,7,"Bus","120","OFF_PEAK",157,288
2023,6,7,"Bus","120","PEAK",72,116
2023,6,7,"Bus","121","OFF_PEAK",13,25
2023,6,7,"Bus","121","PEAK",12,63
2023,6,7,"Bus","131","OFF_PEAK",15,48
2023,6,7,"Bus","131","PEAK",54,92
2023,6,7,"Bus","132","OFF_PEAK",107,146
2023,6,7,"Bus","132","PEAK",55,66
2023,6,7,"Bus","134","OFF_PEAK",187,307
2023,6,7,"Bus","134","PEAK",57,123
2023,6,7,"Bus","137","OFF_PEAK",215,331
2023,6,7,"Bus","137","PEAK",73,172
2023,6,7,"Bus","14","OFF_PEAK",96,174
2023,6,7,"Bus","14","PEAK",50,104
2023,6,7,"Bus","15","OFF_PEAK",503,663
2023,6,7,"Bus","15","PEAK",158,207
2023,6,7,"Bus","16","OFF_PEAK",275,558
2023,6,7,"Bus","16","PEAK",53,155
2023,6,7,"Bus","17","OFF_PEAK",148,249
2023,6,7,"Bus","17","PEAK",71,132
2023,6,7,"Bus","171","OFF_PEAK",4,8
2023,6,7,"Bus","18","OFF_PEAK",17,46
2023,6,7,"Bus","18","PEAK",6,28
2023,6,7,"Bus","19","OFF_PEAK",152,311
2023,6,7,"Bus","19","PEAK",73,204
2023,6,7,"Bus","201","OFF_PEAK",146,195
2023,6,7,"Bus","201","PEAK",24,47
2023,6,7,"Bus","202","OFF_PEAK",21,26
2023,6,7,"Bus","202","PEAK",34,49
2023,6,7,"Bus","21","OFF_PEAK",331,505
2023,6,7,"Bus","21","PEAK",145,221
2023,6,7,"Bus","210","OFF_PEAK",70,131
2023,6,7,"Bus","210","PEAK",41,96
2023,6,7,"Bus","211","OFF_PEAK",77,117
2023,6,7,"Bus","211","PEAK",29,58
2023,6,7,"Bus","215","OFF_PEAK",220,334
2023,6,7,"Bus","215","PEAK",69,168
2023,6,7,"Bus","216","OFF_PEAK",279,393
2023,6,7,"Bus","216","PEAK",178,209
2023,6,7,"Bus","217","OFF_PEAK",31,39
2023,6,7,"Bus","217","PEAK",16,35
2023,6,7,"Bus","22","OFF_PEAK",730,957
2023,6,7,"Bus","22","PEAK",252,349
2023,6,7,"Bus","220","OFF_PEAK",218,306
2023,6,7,"Bus","220","PEAK",84,124
2023,6,7,"Bus","222","OFF_PEAK",221,292
2023,6,7,"Bus","222","PEAK",69,103
2023,6,7,"Bus","225","OFF_PEAK",297,412
2023,6,7,"Bus","225","PEAK",117,187
2023,6,7,"Bus","23","OFF_PEAK",1065,1424
2023,6,7,"Bus","23","PEAK",410,516
2023,6,7,"Bus","230","OFF_PEAK",212,343
2023,6,7,"Bus","230","PEAK",105,158
2023,6,7,"Bus","236","OFF_PEAK",79,143
2023,6,7,"Bus","236","PEAK",58,78
2023,6,7,"Bus","238","OFF_PEAK",174,299
2023,6,7,"Bus","238","PEAK",61,123
2023,6,7,"Bus","24","OFF_PEAK",206,362
2023,6,7,"Bus","24","PEAK",109,156
2023,6,7,"Bus","240","OFF_PEAK",365,544
2023,6,7,"Bus","240","PEAK",135,199
2023,6,7,"Bus","245","OFF_PEAK",16,23
2023,6,7,"Bus","245","PEAK",23,59
2023,6,7,"Bus","26","OFF_PEAK",103,185
2023,6,7,"Bus","26","PEAK",23,58
2023,6,7,"Bus","28","OFF_PEAK",932,1270
2023,6,7,"Bus","28","PEAK",313,453
2023,6,7,"Bus","29","OFF_PEAK",152,354
2023,6,7,"Bus","29","PEAK",49,165
2023,6,7,"Bus","30","OFF_PEAK",154,252
2023,6,7,"Bus","30","PEAK",84,107
2023,6,7,"Bus","31","OFF_PEAK",396,523
2023,6,7,"Bus","31","PEAK",134,162
2023,6,7,"Bus","32","OFF_PEAK",517,618
2023,6,7,"Bus","32","PEAK",116,151
2023,6,7,"Bus","33","OFF_PEAK",84,129
2023,6,7,"Bus","33","PEAK",38,75
2023,6,7,"Bus","34","OFF_PEAK",379,559
2023,6,7,"Bus","34","PEAK",208,252
2023,6,7,"Bus","34E","OFF_PEAK",352,785
2023,6,7,"Bus","34E","PEAK",134,341
2023,6,7,"Bus","35","OFF_PEAK",149,270
2023,6,7,"Bus","35","PEAK",111,150
2023,6,7,"Bus","350","OFF_PEAK",287,452
2023,6,7,"Bus","350","PEAK",130,246
2023,6,7,"Bus","351","OFF_PEAK",11,21
2023,6,7,"Bus","351","PEAK",22,46
2023,6,7,"Bus","354","OFF_PEAK",45,80
2023,6,7,"Bus","354","PEAK",42,119
2023,6,7,"Bus","36","OFF_PEAK",251,457
2023,6,7,"Bus","36","PEAK",124,232
2023,6,7,"Bus","37","OFF_PEAK",126,188
2023,6,7,"Bus","37","PEAK",79,129
2023,6,7,"Bus","38","OFF_PEAK",180,233
2023,6,7,"Bus","38","PEAK",104,126
2023,6,7,"Bus","39","OFF_PEAK",719,970
2023,6,7,"Bus","39","PEAK",238,319
2023,6,7,"Bus","4","OFF_PEAK",12,42
2023,6,7,"Bus","4","PEAK",27,64
2023,6,7,"Bus","40","OFF_PEAK",115,196
2023,6,7,"Bus","40","PEAK",63,94
2023,6,7,"Bus","41","OFF_PEAK",193,337
2023,6,7,"Bus","41","PEAK",69,135
2023,6,7,"Bus","411","OFF_PEAK",85,147
2023,6,7,"Bus","411","PEAK",47,96
2023,6,7,"Bus","42","OFF_PEAK",177,293
2023,6,7,"Bus","42","PEAK",30,84
2023,6,7,"Bus","424","OFF_PEAK",9,23
2023,6,7,"Bus","424","PEAK",18,37
2023,6,7,"Bus","426","OFF_PEAK",156,260
2023,6,7,"Bus","426","PEAK",40,114
2023,6,7,"Bus","428","OFF_PEAK",12,17
2023,6,7,"Bus","428","PEAK",10,23
2023,6,7,"Bus","429","OFF_PEAK",128,191
2023,6,7,"Bus","429","PEAK",48,82
2023,6,7,"Bus","43","OFF_PEAK",153,225
2023,6,7,"Bus","43","PEAK",32,65
2023,6,7,"Bus","430","OFF_PEAK",111,166
2023,6,7,"Bus","430","PEAK",45,80
2023,6,7,"Bus","435","OFF_PEAK",91,188
2023,6,7,"Bus","435","PEAK",23,64
2023,6,7,"Bus","436","OFF_PEAK",71,130
2023,6,7,"Bus","436","PEAK",55,77
2023,6,7,"Bus","439","OFF_PEAK",12,18
2023,6,7,"Bus","439","PEAK",9,19
2023,6,7,"Bus","44","OFF_PEAK",290,540
2023,6,7,"Bus","44","PEAK",125,200
2023,6,7,"Bus","441","OFF_PEAK",68,122
2023,6,7,"Bus","441","PEAK",34,64
2023,6,7,"Bus","442","OFF_PEAK",217,341
2023,6,7,"Bus","442","PEAK",63,126
2023,6,7,"Bus","45","OFF_PEAK",296,517
2023,6,7,"Bus","45","PEAK",142,235
2023,6,7,"Bus","450","OFF_PEAK",198,356
2023,6,7,"Bus","450","PEAK",53,130
2023,6,7,"Bus","451","OFF_PEAK",23,33
2023,6,7,"Bus","451","PEAK",29,36
2023,6,7,"Bus","455","OFF_PEAK",298,484
2023,6,7,"Bus","455","PEAK",112,175
2023,6,7,"Bus","456","OFF_PEAK",27,58
2023,6,7,"Bus","456","PEAK",0,1
2023,6,7,"Bus","47","OFF_PEAK",266,526
2023,6,7,"Bus","47","PEAK",59,184
2023,6,7,"Bus","50","OFF_PEAK",95,132
2023,6,7,"Bus","50","PEAK",69,91
2023,6,7,"Bus","501","OFF_PEAK",29,79
2023,6,7,"Bus","501","PEAK",50,122
2023,6,7,"Bus","504","OFF_PEAK",44,195
2023,6,7,"Bus","504","PEAK",73,149
2023,6,7,"Bus","505","OFF_PEAK",57,101
2023,6,7,"Bus","505","PEAK",66,160
2023,6,7,"Bus","51","OFF_PEAK",194,244
2023,6,7,"Bus","51","PEAK",104,132
2023,6,7,"Bus","52","OFF_PEAK",93,169
2023,6,7,"Bus","52","PEAK",52,100
2023,6,7,"Bus","55","OFF_PEAK",38,55
2023,6,7,"Bus","55","PEAK",1,1
2023,6,7,"Bus","553","OFF_PEAK",40,79
2023,6,7,"Bus","553","PEAK",20,29
2023,6,7,"Bus","554","OFF_PEAK",14,25
2023,6,7,"Bus","554","PEAK",2,22
2023,6,7,"Bus","556","OFF_PEAK",11,14
2023,6,7,"Bus","556","PEAK",12,27
2023,6,7,"Bus","558","OFF_PEAK",13,18
2023,6,7,"Bus","558","PEAK",15,23
2023,6,7,"Bus","57","OFF_PEAK",658,825
2023,6,7,"Bus","57","PEAK",292,405
2023,6,7,"Bus","59","OFF_PEAK",88,155
2023,6,7,"Bus","59","PEAK",58,88
2023,6,7,"Bus","60","OFF_PEAK",208,395
2023,6,7,"Bus","60","PEAK",80,159
2023,6,7,"Bus","62","OFF_PEAK",175,288
2023,6,7,"Bus","62","PEAK",55,112
2023,6,7,"Bus","64","OFF_PEAK",123,183
2023,6,7,"Bus","64","PEAK",64,107
2023,6,7,"Bus","65","OFF_PEAK",128,226
2023,6,7,"Bus","65","PEAK",136,208
2023,6,7,"Bus","66","OFF_PEAK",1039,1349
2023,6,7,"Bus","66","PEAK",293,380
2023,6,7,"Bus","67","OFF_PEAK",95,116
2023,6,7,"Bus","67","PEAK",58,73
2023,6,7,"Bus","68","OFF_PEAK",60,66
2023,6,7,"Bus","68","PEAK",31,34
2023,6,7,"Bus","69","OFF_PEAK",243,286
2023,6,7,"Bus","69","PEAK",99,128
2023,6,7,"Bus","7","OFF_PEAK",177,264
2023,6,7,"Bus","7","PEAK",160,275
2023,6,7,"Bus","70","OFF_PEAK",458,819
2023,6,7,"Bus","70","PEAK",129,324
2023,6,7,"Bus","708","OFF_PEAK",103,177
2023,6,7,"Bus","708","PEAK",81,162
2023,6,7,"Bus","71","OFF_PEAK",534,625
2023,6,7,"Bus","71","PEAK",194,249
2023,6,7,"Bus","73","OFF_PEAK",494,604
2023,6,7,"Bus","73","PEAK",214,270
2023,6,7,"Bus","74","OFF_PEAK",306,350
2023,6,7,"Bus","74","PEAK",61,101
2023,6,7,"Bus","741","OFF_PEAK",307,405
2023,6,7,"Bus","741","PEAK",73,84
2023,6,7,"Bus","742","OFF_PEAK",164,207
2023,6,7,"Bus","742","PEAK",80,100
2023,6,7,"Bus","743","OFF_PEAK",664,853
2023,6,7,"Bus","743","PEAK",322,433
2023,6,7,"Bus","747","OFF_PEAK",92,224
2023,6,7,"Bus","747","PEAK",29,168
2023,6,7,"Bus","749","OFF_PEAK",480,579
2023,6,7,"Bus","749","PEAK",127,169
2023,6,7,"Bus","75","OFF_PEAK",250,311
2023,6,7,"Bus","75","PEAK",85,145
2023,6,7,"Bus","751","OFF_PEAK",326,404
2023,6,7,"Bus","751","PEAK",131,182
2023,6,7,"Bus","76","OFF_PEAK",28,67
2023,6,7,"Bus","76","PEAK",46,97
2023,6,7,"Bus","77","OFF_PEAK",675,891
2023,6,7,"Bus","77","PEAK",242,363
2023,6,7,"Bus","78","OFF_PEAK",276,397
2023,6,7,"Bus","78","PEAK",73,144
2023,6,7,"Bus","8","OFF_PEAK",305,565
2023,6,7,"Bus","8","PEAK",95,218
2023,6,7,"Bus","80","OFF_PEAK",214,318
2023,6,7,"Bus","80","PEAK",70,125
2023,6,7,"Bus","83","OFF_PEAK",180,299
2023,6,7,"Bus","83","PEAK",48,116
2023,6,7,"Bus","85","OFF_PEAK",18,22
2023,6,7,"Bus","85","PEAK",15,19
2023,6,7,"Bus","86","OFF_PEAK",311,493
2023,6,7,"Bus","86","PEAK",195,272
2023,6,7,"Bus","87","OFF_PEAK",345,559
2023,6,7,"Bus","87","PEAK",111,217
2023,6,7,"Bus","88","OFF_PEAK",374,509
2023,6,7,"Bus","88","PEAK",130,202
2023,6,7,"Bus","89","OFF_PEAK",252,392
2023,6,7,"Bus","89","PEAK",106,211
2023,6,7,"Bus","9","OFF_PEAK",348,586
2023,6,7,"Bus","9","PEAK",192,304
2023,6,7,"Bus","90","OFF_PEAK",47,91
2023,6,7,"Bus","90","PEAK",29,53
2023,6,7,"Bus","91","OFF_PEAK",131,164
2023,6,7,"Bus","91","PEAK",31,64
2023,6,7,"Bus","92","OFF_PEAK",119,179
2023,6,7,"Bus","92","PEAK",34,80
2023,6,7,"Bus","93","OFF_PEAK",190,287
2023,6,7,"Bus","93","PEAK",59,124
2023,6,7,"Bus","94","OFF_PEAK",204,245
2023,6,7,"Bus","94","PEAK",72,113
2023,6,7,"Bus","95","OFF_PEAK",190,268
2023,6,7,"Bus","95","PEAK",69,104
2023,6,7,"Bus","96","OFF_PEAK",275,359
2023,6,7,"Bus","96","PEAK",66,139
2023,6,7,"Bus","97","OFF_PEAK",47,89
2023,6,7,"Bus","97","PEAK",35,70
2023,6,7,"Bus","99","OFF_PEAK",134,183
2023,6,7,"Bus","99","PEAK",56,70
2023,6,8,"Bus","1","OFF_PEAK",702,1040
2023,6,8,"Bus","1","PEAK",216,286
2023,6,8,"Bus","10","OFF_PEAK",241,442
2023,6,8,"Bus","10","PEAK",52,154
2023,6,8,"Bus","100","OFF_PEAK",233,278
2023,6,8,"Bus","100","PEAK",61,120
2023,6,8,"Bus","101","OFF_PEAK",375,501
2023,6,8,"Bus","101","PEAK",121,180
2023,6,8,"Bus","104","OFF_PEAK",325,477
2023,6,8,"Bus","104","PEAK",96,153
2023,6,8,"Bus","105","OFF_PEAK",63,87
2023,6,8,"Bus","105","PEAK",36,64
2023,6,8,"Bus","106","OFF_PEAK",236,316
2023,6,8,"Bus","106","PEAK",92,129
2023,6,8,"Bus","108","OFF_PEAK",185,291
2023,6,8,"Bus","108","PEAK",63,120
2023,6,8,"Bus","109","OFF_PEAK",386,504
2023,6,8,"Bus","109","PEAK",122,178
2023,6,8,"Bus","11","OFF_PEAK",246,427
2023,6,8,"Bus","11","PEAK",146,241
2023,6,8,"Bus","110","OFF_PEAK",320,428
2023,6,8,"Bus","110","PEAK",146,239
2023,6,8,"Bus","111","OFF_PEAK",1846,2268
