"year","month","day","mode","route","peak","numerator","denominator"
2023,6,3,"Rail","Blue","OFF_PEAK",39889.207477,44221.22923
2023,6,3,"Rail","Green-B","OFF_PEAK",8521.570642,10619.70509
2023,6,3,"Rail","Green-C","OFF_PEAK",9718.224665,11811.37177
2023,6,3,"Rail","Green-D","OFF_PEAK",16439.914901,21467.12984
2023,6,3,"Rail","Green-E","OFF_PEAK",9843.818242,16982.24724
2023,6,3,"Rail","Orange","OFF_PEAK",65238.162882,67223.03481
2023,6,3,"Rail","Red","OFF_PEAK",86334.687734,90592.74865
2023,6,4,"Rail","Blue","OFF_PEAK",31133.898091,33824.39702
2023,6,4,"Rail","Green-B","OFF_PEAK",7156.209592,8771.221682
2023,6,4,"Rail","Green-C","OFF_PEAK",7894.694724,9560.173923
2023,6,4,"Rail","Green-D","OFF_PEAK",11142.471009,14471.24432
2023,6,4,"Rail","Green-E","OFF_PEAK",7622.528,12731.82515
2023,6,4,"Rail","Orange","OFF_PEAK",45591.974405,46666.5968
2023,6,4,"Rail","Red","OFF_PEAK",61568.924632,65461.77986
2023,6,5,"Rail","Blue","OFF_PEAK",37155.421388,43058.3418
2023,6,5,"Rail","Blue","PEAK",27118.37911,28551.3125
2023,6,5,"Rail","Green-B","OFF_PEAK",9175.836607,11139.83696
2023,6,5,"Rail","Green-B","PEAK",6427.790732,7540.868468
2023,6,5,"Rail","Green-C","OFF_PEAK",11139.145745,13760.93743
2023,6,5,"Rail","Green-C","PEAK",7390.730265,9330.916255
2023,6,5,"Rail","Green-D","OFF_PEAK",18914.935996,24078.15861
2023,6,5,"Rail","Green-D","PEAK",13781.577261,18523.55538
2023,6,5,"Rail","Green-E","OFF_PEAK",16733.001164,20797.33315
2023,6,5,"Rail","Green-E","PEAK",11587.419048,15348.84923
2023,6,5,"Rail","Orange","OFF_PEAK",87544.914836,88749.06882
2023,6,5,"Rail","Orange","PEAK",72713.5497637,73547.4744
2023,6,5,"Rail","Red","OFF_PEAK",117522.41197,127123.7273
2023,6,5,"Rail","Red","PEAK",107129.237201,114573.4551
2023,6,6,"Rail","Blue","OFF_PEAK",37674.504089,43121.06198
2023,6,6,"Rail","Blue","PEAK",25822.45267,28505.09389
2023,6,6,"Rail","Green-B","OFF_PEAK",9509.974723,11710.03502
2023,6,6,"Rail","Green-B","PEAK",6085.7307591,6977.933912
2023,6,6,"Rail","Green-C","OFF_PEAK",10109.445945,12095.62147
2023,6,6,"Rail","Green-C","PEAK",7915.585055,9535.481217
2023,6,6,"Rail","Green-D","OFF_PEAK",19983.124641,25066.60676
2023,6,6,"Rail","Green-D","PEAK",13937.950251,18159.54496
2023,6,6,"Rail","Green-E","OFF_PEAK",16725.534584,20237.55944
2023,6,6,"Rail","Green-E","PEAK",13314.933773,16448.83624
2023,6,6,"Rail","Orange","OFF_PEAK",86056.965115,88225.70099
2023,6,6,"Rail","Orange","PEAK",70998.465494,73426.11787
2023,6,6,"Rail","Red","OFF_PEAK",111261.55587,124102.6253
2023,6,6,"Rail","Red","PEAK",105171.73297,115435.2659
2023,6,7,"Rail","Blue","OFF_PEAK",36176.29063,42913.23059
2023,6,7,"Rail","Blue","PEAK",27006.159887,28565.03871
2023,6,7,"Rail","Green-B","OFF_PEAK",9137.757519,11326.81497
2023,6,7,"Rail","Green-B","PEAK",6224.054408,7897.999365
2023,6,7,"Rail","Green-C","OFF_PEAK",9862.371772,12606.58165
2023,6,7,"Rail","Green-C","PEAK",7319.830554,9184.9434
2023,6,7,"Rail","Green-D","OFF_PEAK",18146.159002,23914.79179
2023,6,7,"Rail","Green-D","PEAK",12476.333923,16124.19835
2023,6,7,"Rail","Green-E","OFF_PEAK",16747.203408,20997.81018
2023,6,7,"Rail","Green-E","PEAK",11509.930488,15761.11453
2023,6,7,"Rail","Orange","OFF_PEAK",86835.314144,88771.78277
2023,6,7,"Rail","Orange","PEAK",71776.742081,73905.48124
2023,6,7,"Rail","Red","OFF_PEAK",112957.3023,123057.5947
2023,6,7,"Rail","Red","PEAK",106249.889179,112262.5567
2023,6,8,"Rail","Blue","OFF_PEAK",38301.426307,43112.75678
2023,6,8,"Rail","Blue","PEAK",25666.032101,28695.71083
2023,6,8,"Rail","Green-B","OFF_PEAK",9564.769213,11934.37387
2023,6,8,"Rail","Green-B","PEAK",5803.866128,6807.975781
2023,6,8,"Rail","Green-C","OFF_PEAK",10395.755319,13033.03455
2023,6,8,"Rail","Green-C","PEAK",8259.844536,10260.16931
2023,6,8,"Rail","Green-D","OFF_PEAK",18594.114872,23522.58215
2023,6,8,"Rail","Green-D","PEAK",15191.981483,18758.29415
2023,6,8,"Rail","Green-E","OFF_PEAK",16642.703382,20564.43539
2023,6,8,"Rail","Green-E","PEAK",11716.885154,14601.5673
2023,6,8,"Rail","Orange","OFF_PEAK",87076.771261,88985.29796
2023,6,8,"Rail","Orange","PEAK",71305.416628,73282.96386
2023,6,8,"Rail","Red","OFF_PEAK",112284.75376,125233.521
2023,6,8,"Rail","Red","PEAK",106403.209316,115396.6631
2023,6,9,"Rail","Blue","OFF_PEAK",37150.381651,43213.04629
2023,6,9,"Rail","Blue","PEAK",25688.147334,28378.84005
2023,6,9,"Rail","Green-B","OFF_PEAK",9248.098641,11025.95937
2023,6,9,"Rail","Green-B","PEAK",5925.3369396,6878.886687
2023,6,9,"Rail","Green-C","OFF_PEAK",10686.193205,13023.53313
2023,6,9,"Rail","Green-C","PEAK",8617.581918,10344.66132
2023,6,9,"Rail","Green-D","OFF_PEAK",18677.582605,24435.18641
2023,6,9,"Rail","Green-D","PEAK",13523.760559,17389.1462
2023,6,9,"Rail","Green-E","OFF_PEAK",17855.523733,21576.56207
2023,6,9,"Rail","Green-E","PEAK",12875.857625,15443.5866
2023,6,9,"Rail","Orange","OFF_PEAK",85507.876782,88712.92245
2023,6,9,"Rail","Orange","PEAK",70424.622769,72929.94093
2023,6,9,"Rail","Red","OFF_PEAK",92920.724971,99860.78754
2023,6,9,"Rail","Red","PEAK",96352.656446,103345.1018
2023,6,10,"Rail","Blue","OFF_PEAK",39151.430856,44328.95238
2023,6,10,"Rail","Green-B","OFF_PEAK",8780.331206,10771.12109
2023,6,10,"Rail","Green-C","OFF_PEAK",10152.535749,12327.14014
2023,6,10,"Rail","Green-D","OFF_PEAK",15986.190785,20873.6438
2023,6,10,"Rail","Green-E","OFF_PEAK",11807.238248,18104.75683
2023,6,10,"Rail","Orange","OFF_PEAK",64885.329946,67023.99392
2023,6,10,"Rail","Red","OFF_PEAK",86939.85055,91746.69104
2023,6,11,"Rail","Blue","OFF_PEAK",30691.033901,33774.86454
2023,6,11,"Rail","Green-B","OFF_PEAK",7228.370955,8424.294139
2023,6,11,"Rail","Green-C","OFF_PEAK",7645.188997,9171.137871
2023,6,11,"Rail","Green-D","OFF_PEAK",11682.618418,14891.95992
2023,6,11,"Rail","Green-E","OFF_PEAK",7888.927059,12297.52825
2023,6,11,"Rail","Orange","OFF_PEAK",45588.7592185,46534.35323
2023,6,11,"Rail","Red","OFF_PEAK",62033.625398,66046.6847
2023,6,12,"Rail","Blue","OFF_PEAK",34812.915435,41612.92127
2023,6,12,"Rail","Blue","PEAK",23874.543251,28593.64346
2023,6,12,"Rail","Green-B","OFF_PEAK",4025.315289,5195.919682
2023,6,12,"Rail","Green-B","PEAK",2831.2728836,3683.22652
2023,6,12,"Rail","Green-C","OFF_PEAK",6424.97016,8130.058536
2023,6,12,"Rail","Green-C","PEAK",5156.577842,6735.478054
2023,6,12,"Rail","Green-D","OFF_PEAK",10497.462808,15594.66315
2023,6,12,"Rail","Green-D","PEAK",10119.023788,14021.97696
2023,6,12,"Rail","Green-E","OFF_PEAK",10611.989972,16584.34208
2023,6,12,"Rail","Green-E","PEAK",6073.514108,9842.687361
2023,6,12,"Rail","Orange","OFF_PEAK",76828.186479,80347.41441
2023,6,12,"Rail","Orange","PEAK",67529.264648,70383.14473
2023,6,12,"Rail","Red","OFF_PEAK",120784.23805,130849.2221
2023,6,12,"Rail","Red","PEAK",107287.12312,113929.4852
2023,6,13,"Rail","Blue","OFF_PEAK",32363.822115,35870.30382
2023,6,13,"Rail","Blue","PEAK",17889.181756,19060.68962
2023,6,13,"Rail","Green-B","OFF_PEAK",6031.430728,7665.680004
2023,6,13,"Rail","Green-B","PEAK",3237.448774,4347.0767
2023,6,13,"Rail","Green-C","OFF_PEAK",6575.7906,8323.270069
2023,6,13,"Rail","Green-C","PEAK",3361.9414641,4334.201
2023,6,13,"Rail","Green-D","OFF_PEAK",10596.283559,15047.56802
2023,6,13,"Rail","Green-D","PEAK",6090.229359,9366.594908
2023,6,13,"Rail","Green-E","OFF_PEAK",8139.635004,13309.76577
2023,6,13,"Rail","Green-E","PEAK",3853.160956,5879.714348
2023,6,13,"Rail","Orange","OFF_PEAK",64930.873861,67577.68853
2023,6,13,"Rail","Orange","PEAK",44146.693428,45530.82983
2023,6,13,"Rail","Red","OFF_PEAK",93769.21358,108144.1964
2023,6,13,"Rail","Red","PEAK",70878.969904,74319.20258
2023,6,14,"Rail","Blue","OFF_PEAK",36630.087717,42986.16096
2023,6,14,"Rail","Blue","PEAK",27096.385295,28578.7614
2023,6,14,"Rail","Green-B","OFF_PEAK",7654.484503,9362.194074
2023,6,14,"Rail","Green-B","PEAK",4856.302471,6331.296869
2023,6,14,"Rail","Green-C","OFF_PEAK",8014.112499,10028.96123
2023,6,14,"Rail","Green-C","PEAK",5833.862896,7404.152415
2023,6,14,"Rail","Green-D","OFF_PEAK",11741.811146,17666.58896
2023,6,14,"Rail","Green-D","PEAK",9373.870015,14488.79736
2023,6,14,"Rail","Green-E","OFF_PEAK",8156.595844,15539.3721
2023,6,14,"Rail","Green-E","PEAK",5713.442813,9660.347382
2023,6,14,"Rail","Orange","OFF_PEAK",77157.220699,81336.60984
2023,6,14,"Rail","Orange","PEAK",66285.6269277,67053.82488
2023,6,14,"Rail","Red","OFF_PEAK",120305.194657,129853.426
2023,6,14,"Rail","Red","PEAK",110855.639069,116186.2545
2023,6,15,"Rail","Blue","OFF_PEAK",36420.009826,43398.00095
2023,6,15,"Rail","Blue","PEAK",25765.858541,28260.99924
2023,6,15,"Rail","Green-B","OFF_PEAK",6605.419096,8562.605229
2023,6,15,"Rail","Green-B","PEAK",4498.925204,5799.613543
2023,6,15,"Rail","Green-C","OFF_PEAK",7401.080908,9738.546627
2023,6,15,"Rail","Green-C","PEAK",5720.040448,6910.105462
2023,6,15,"Rail","Green-D","OFF_PEAK",12942.863322,18784.54001
2023,6,15,"Rail","Green-D","PEAK",9715.754291,14569.22275
2023,6,15,"Rail","Green-E","OFF_PEAK",10138.756946,16659.49879
2023,6,15,"Rail","Green-E","PEAK",6410.974809,10120.32502
2023,6,15,"Rail","Orange","OFF_PEAK",75150.027156,79601.55556
2023,6,15,"Rail","Orange","PEAK",64931.970305,67861.98446
2023,6,15,"Rail","Red","OFF_PEAK",120614.66188,128148.3538
2023,6,15,"Rail","Red","PEAK",106123.1973,116484.9188
2023,6,16,"Rail","Blue","OFF_PEAK",35362.78712,42739.58977
2023,6,16,"Rail","Blue","PEAK",26197.707274,28451.06548
2023,6,16,"Rail","Green-B","OFF_PEAK",7431.578803,9164.775089
2023,6,16,"Rail","Green-B","PEAK",4443.619669,6054.544448
2023,6,16,"Rail","Green-C","OFF_PEAK",7133.674265,9441.869549
2023,6,16,"Rail","Green-C","PEAK",5169.326737,7086.369734
2023,6,16,"Rail","Green-D","OFF_PEAK",12867.597431,18555.65105
2023,6,16,"Rail","Green-D","PEAK",9522.840751,14713.1438
2023,6,16,"Rail","Green-E","OFF_PEAK",8591.075727,16313.34543
2023,6,16,"Rail","Green-E","PEAK",5670.5935,9336.173316
2023,6,16,"Rail","Orange","OFF_PEAK",77341.238421,79825.09772
2023,6,16,"Rail","Orange","PEAK",65273.290207,67071.53643
2023,6,16,"Rail","Red","OFF_PEAK",118182.85248,129698.6662
2023,6,16,"Rail","Red","PEAK",104256.966656,112080.7396
2023,6,17,"Rail","Blue","OFF_PEAK",40122.319464,44156.70787
2023,6,17,"Rail","Green-B","OFF_PEAK",9147.726575,11065.29667
2023,6,17,"Rail","Green-C","OFF_PEAK",9450.514422,12024.41106
2023,6,17,"Rail","Green-D","OFF_PEAK",14902.659626,20906.44226
2023,6,17,"Rail","Green-E","OFF_PEAK",10460.732464,17230.00562
2023,6,17,"Rail","Orange","OFF_PEAK",54602.57208,57553.5291
2023,6,17,"Rail","Red","OFF_PEAK",88742.337082,92279.63454
2023,6,18,"Rail","Blue","OFF_PEAK",31034.74363,33750.55334
2023,6,18,"Rail","Green-B","OFF_PEAK",6912.643836,8490.959066
2023,6,18,"Rail","Green-C","OFF_PEAK",7524.835446,9011.167449
2023,6,18,"Rail","Green-D","OFF_PEAK",10976.67174,14739.27488
2023,6,18,"Rail","Green-E","OFF_PEAK",8087.556442,12411.78238
2023,6,18,"Rail","Orange","OFF_PEAK",40370.4374418,41248.60613
2023,6,18,"Rail","Red","OFF_PEAK",63707.289017,66462.576
2023,6,19,"Rail","Blue","OFF_PEAK",37994.623356,43084.87351
2023,6,19,"Rail","Blue","PEAK",26576.79384,28639.00875
2023,6,19,"Rail","Green-B","OFF_PEAK",7844.293903,9307.184317
2023,6,19,"Rail","Green-B","PEAK",5505.744005,6685.987231
2023,6,19,"Rail","Green-C","OFF_PEAK",7795.96847,9959.456727
2023,6,19,"Rail","Green-C","PEAK",5535.170274,6879.466095
2023,6,19,"Rail","Green-D","OFF_PEAK",12826.114075,18105.66141
2023,6,19,"Rail","Green-D","PEAK",9921.791748,13612.11942
2023,6,19,"Rail","Green-E","OFF_PEAK",8172.445818,15608.04705
2023,6,19,"Rail","Green-E","PEAK",4422.606073,8071.807181
2023,6,19,"Rail","Orange","OFF_PEAK",78028.191849,79745.94426
2023,6,19,"Rail","Orange","PEAK",66189.6690374,66843.0505
2023,6,19,"Rail","Red","OFF_PEAK",120474.880459,129523.1817
2023,6,19,"Rail","Red","PEAK",108211.427468,116299.5018
2023,6,20,"Rail","Blue","OFF_PEAK",37920.031311,42716.90712
2023,6,20,"Rail","Blue","PEAK",26813.710536,28753.68474
2023,6,20,"Rail","Green-B","OFF_PEAK",7973.7384,9622.778964
2023,6,20,"Rail","Green-B","PEAK",5027.815059,6304.777965
2023,6,20,"Rail","Green-C","OFF_PEAK",7471.140627,9534.069983
2023,6,20,"Rail","Green-C","PEAK",5713.282035,7280.492758
2023,6,20,"Rail","Green-D","OFF_PEAK",12986.141214,18666.91142
2023,6,20,"Rail","Green-D","PEAK",10243.690283,14422.03069
2023,6,20,"Rail","Green-E","OFF_PEAK",9163.724568,16061.7898
2023,6,20,"Rail","Green-E","PEAK",5920.192483,9809.380346
2023,6,20,"Rail","Orange","OFF_PEAK",78104.567709,81275.39545
2023,6,20,"Rail","Orange","PEAK",64558.404501,66601.49316
2023,6,20,"Rail","Red","OFF_PEAK",117151.72326,127369.8967
2023,6,20,"Rail","Red","PEAK",111594.643595,116379.8367
2023,6,21,"Rail","Blue","OFF_PEAK",35128.818133,42597.72106
2023,6,21,"Rail","Blue","PEAK",27149.465742,28780.30568
2023,6,21,"Rail","Green-B","OFF_PEAK",7482.72132,9222.735529
2023,6,21,"Rail","Green-B","PEAK",4991.990909,6214.202681
2023,6,21,"Rail","Green-C","OFF_PEAK",7229.206633,9283.660529
2023,6,21,"Rail","Green-C","PEAK",5497.143628,7315.457591
2023,6,21,"Rail","Green-D","OFF_PEAK",13096.711067,18790.61921
2023,6,21,"Rail","Green-D","PEAK",9720.696377,13949.48113
2023,6,21,"Rail","Green-E","OFF_PEAK",9099.989954,16333.88957
2023,6,21,"Rail","Green-E","PEAK",5699.418406,9739.514712
2023,6,21,"Rail","Orange","OFF_PEAK",76738.140082,81961.80455
2023,6,21,"Rail","Orange","PEAK",66397.642047,69648.2779
2023,6,21,"Rail","Red","OFF_PEAK",115638.09436,127690.335
2023,6,21,"Rail","Red","PEAK",108925.432814,117145.6917
2023,6,22,"Rail","Blue","OFF_PEAK",36276.105551,43400.25896
2023,6,22,"Rail","Blue","PEAK",25533.231897,28370.11432
2023,6,22,"Rail","Green-B","OFF_PEAK",7278.375505,9162.319223
2023,6,22,"Rail","Green-B","PEAK",4497.796352,5944.632663
2023,6,22,"Rail","Green-C","OFF_PEAK",7513.794183,9296.513614
2023,6,22,"Rail","Green-C","PEAK",5195.287669,6532.979027
2023,6,22,"Rail","Green-D","OFF_PEAK",13736.767852,19357.53574
2023,6,22,"Rail","Green-D","PEAK",9846.1007,14436.73044
2023,6,22,"Rail","Green-E","OFF_PEAK",8259.527147,15852.72079
2023,6,22,"Rail","Green-E","PEAK",5393.257334,9987.326757
2023,6,22,"Rail","Orange","OFF_PEAK",76163.878096,80115.70586
2023,6,22,"Rail","Orange","PEAK",64031.758866,66981.27466
2023,6,22,"Rail","Red","OFF_PEAK",115134.01933,128972.1144
2023,6,22,"Rail","Red","PEAK",105065.409051,113570.9778
2023,6,23,"Rail","Blue","OFF_PEAK",36969.142757,42971.61135
2023,6,23,"Rail","Blue","PEAK",25904.703461,28347.408
2023,6,23,"Rail","Green-B","OFF_PEAK",7918.177908,9738.114131
2023,6,23,"Rail","Green-B","PEAK",4846.410104,5936.577173
2023,6,23,"Rail","Green-C","OFF_PEAK",7202.655657,9616.666876
2023,6,23,"Rail","Green-C","PEAK",5583.184245,7304.102578
2023,6,23,"Rail","Green-D","OFF_PEAK",14961.138389,22040.18934
2023,6,23,"Rail","Green-D","PEAK",10869.068364,16052.22128
2023,6,23,"Rail","Green-E","OFF_PEAK",8579.121704,14370.7006
2023,6,23,"Rail","Green-E","PEAK",5855.011427,9792.700045
2023,6,23,"Rail","Orange","OFF_PEAK",77864.944689,79987.07881
2023,6,23,"Rail","Orange","PEAK",65832.864523,67237.84978
2023,6,23,"Rail","Red","OFF_PEAK",116926.37449,128378.9153
2023,6,23,"Rail","Red","PEAK",106089.288799,115350.412
2023,6,24,"Rail","Blue","OFF_PEAK",39517.527545,43692.19602
2023,6,24,"Rail","Green-B","OFF_PEAK",9398.578529,11807.80358
2023,6,24,"Rail","Green-C","OFF_PEAK",11001.410727,13411.08133
2023,6,24,"Rail","Green-D","OFF_PEAK",19751.233382,24966.94335
2023,6,24,"Rail","Green-E","OFF_PEAK",11399.120541,16172.01803
2023,6,24,"Rail","Orange","OFF_PEAK",55981.323683,57249.6701
2023,6,24,"Rail","Red","OFF_PEAK",88548.442141,92635.47936
2023,6,25,"Rail","Blue","OFF_PEAK",30956.439109,33859.85411
2023,6,25,"Rail","Green-B","OFF_PEAK",7334.739446,9169.266442
2023,6,25,"Rail","Green-C","OFF_PEAK",8096.906025,10232.64256
2023,6,25,"Rail","Green-D","OFF_PEAK",13427.05435,17229.56433
2023,6,25,"Rail","Green-E","OFF_PEAK",8432.118089,11822.74837
2023,6,25,"Rail","Orange","OFF_PEAK",40464.5895935,41304.17153
2023,6,25,"Rail","Red","OFF_PEAK",62705.305788,66281.77374
2023,6,26,"Rail","Blue","OFF_PEAK",36750.971086,42862.01659
2023,6,26,"Rail","Blue","PEAK",27442.681045,28768.23481
2023,6,26,"Rail","Green-B","OFF_PEAK",9641.704132,11735.26273
2023,6,26,"Rail","Green-B","PEAK",5934.220202,6712.348182
2023,6,26,"Rail","Green-C","OFF_PEAK",11167.606436,13619.41612
2023,6,26,"Rail","Green-C","PEAK",7841.206821,10101.60335
2023,6,26,"Rail","Green-D","OFF_PEAK",17026.295058,23408.22646
2023,6,26,"Rail","Green-D","PEAK",11860.262126,16628.9978
2023,6,26,"Rail","Green-E","OFF_PEAK",17337.663044,22497.44539
2023,6,26,"Rail","Green-E","PEAK",11906.924091,15586.96409
2023,6,26,"Rail","Orange","OFF_PEAK",85120.370227,88976.06055
2023,6,26,"Rail","Orange","PEAK",68843.706776,72670.46219
2023,6,26,"Rail","Red","OFF_PEAK",116188.28907,128829.0024
2023,6,26,"Rail","Red","PEAK",108977.879691,117721.8201
2023,6,27,"Rail","Blue","OFF_PEAK",37743.268001,43095.23927
2023,6,27,"Rail","Blue","PEAK",26658.675493,28475.00592
2023,6,27,"Rail","Green-B","OFF_PEAK",9709.679745,11964.35994
2023,6,27,"Rail","Green-B","PEAK",6553.61229,7741.257349
2023,6,27,"Rail","Green-C","OFF_PEAK",10026.48511,12030.6574
2023,6,27,"Rail","Green-C","PEAK",7041.713983,8780.124863
2023,6,27,"Rail","Green-D","OFF_PEAK",18911.376724,24287.04006
2023,6,27,"Rail","Green-D","PEAK",13949.712644,17965.03269
2023,6,27,"Rail","Green-E","OFF_PEAK",17293.56149,21697.18146
2023,6,27,"Rail","Green-E","PEAK",13679.935654,15883.24457
2023,6,27,"Rail","Orange","OFF_PEAK",84634.786107,89582.02612
2023,6,27,"Rail","Orange","PEAK",71818.743443,78775.69103
2023,6,27,"Rail","Red","OFF_PEAK",115712.647418,124832.4669
2023,6,27,"Rail","Red","PEAK",104451.46557,113221.1417
2023,6,28,"Rail","Blue","OFF_PEAK",38622.306414,43275.22941
2023,6,28,"Rail","Blue","PEAK",26503.422316,28264.00736
2023,6,28,"Rail","Green-B","OFF_PEAK",8878.500414,11398.87138
2023,6,28,"Rail","Green-B","PEAK",6499.739073,7784.225073
2023,6,28,"Rail","Green-C","OFF_PEAK",10277.172788,13041.59319
2023,6,28,"Rail","Green-C","PEAK",7064.214038,9224.542073
2023,6,28,"Rail","Green-D","OFF_PEAK",18755.618991,25686.56773
2023,6,28,"Rail","Green-D","PEAK",14644.106446,18601.51083
2023,6,28,"Rail","Green-E","OFF_PEAK",15464.860765,20260.92609
2023,6,28,"Rail","Green-E","PEAK",11146.645256,15085.26123
2023,6,28,"Rail","Orange","OFF_PEAK",69294.912908,74525.06144
2023,6,28,"Rail","Orange","PEAK",72158.045638,74498.83742
2023,6,28,"Rail","Red","OFF_PEAK",115321.62425,127625.0929
2023,6,28,"Rail","Red","PEAK",111835.144955,117509.1952
2023,6,29,"Rail","Blue","OFF_PEAK",37473.192468,42866.1019
2023,6,29,"Rail","Blue","PEAK",24849.315851,28821.9356
2023,6,29,"Rail","Green-B","OFF_PEAK",9301.191773,11764.02578
2023,6,29,"Rail","Green-B","PEAK",5706.590212,6907.317651
2023,6,29,"Rail","Green-C","OFF_PEAK",9566.610084,12738.77338
2023,6,29,"Rail","Green-C","PEAK",7201.338575,10007.96528
2023,6,29,"Rail","Green-D","OFF_PEAK",17764.061393,24201.17622
2023,6,29,"Rail","Green-D","PEAK",13178.646225,17405.27573
2023,6,29,"Rail","Green-E","OFF_PEAK",15154.970017,20566.51264
2023,6,29,"Rail","Green-E","PEAK",13142.512108,16443.24431
2023,6,29,"Rail","Orange","OFF_PEAK",86620.460082,88487.86948
2023,6,29,"Rail","Orange","PEAK",71600.898189,73482.21932
2023,6,29,"Rail","Red","OFF_PEAK",119414.807224,127990.3069
2023,6,29,"Rail","Red","PEAK",109933.778453,114752.574
2023,6,30,"Rail","Blue","OFF_PEAK",36087.557675,42886.78275
2023,6,30,"Rail","Blue","PEAK",25910.996663,28497.16403
2023,6,30,"Rail","Green-B","OFF_PEAK",9184.150523,11729.10615
2023,6,30,"Rail","Green-B","PEAK",6152.328072,7416.263542
2023,6,30,"Rail","Green-C","OFF_PEAK",10203.027103,12626.50721
2023,6,30,"Rail","Green-C","PEAK",8032.983342,10145.81017
2023,6,30,"Rail","Green-D","OFF_PEAK",18035.985907,23849.70581
2023,6,30,"Rail","Green-D","PEAK",14452.499833,19005.28128
2023,6,30,"Rail","Green-E","OFF_PEAK",17694.17014,22116.73179
2023,6,30,"Rail","Green-E","PEAK",11907.863406,14874.09465
2023,6,30,"Rail","Orange","OFF_PEAK",84129.482257,90338.75045
2023,6,30,"Rail","Orange","PEAK",70808.225178,73594.05116
2023,6,30,"Rail","Red","OFF_PEAK",115530.37181,129450.7651
2023,6,30,"Rail","Red","PEAK",108059.861274,114024.1786
2023,7,1,"Rail","Blue","OFF_PEAK",39735.473835,44416.26594
2023,7,1,"Rail","Green-B","OFF_PEAK",10572.633886,13110.55454
2023,7,1,"Rail","Green-C","OFF_PEAK",12569.70835,16014.96248
2023,7,1,"Rail","Green-D","OFF_PEAK",20405.892783,28021.41825
2023,7,1,"Rail","Green-E","OFF_PEAK",17983.551067,22898.33594
2023,7,1,"Rail","Orange","OFF_PEAK",63013.962518,67202.53471
2023,7,1,"Rail","Red","OFF_PEAK",87453.167714,91260.14327
2023,7,2,"Rail","Blue","OFF_PEAK",33286.8608296,33692.31298
2023,7,2,"Rail","Green-B","OFF_PEAK",8869.722314,10595.54454
2023,7,2,"Rail","Green-C","OFF_PEAK",10541.118213,12680.87336
2023,7,2,"Rail","Green-D","OFF_PEAK",15272.381621,19275.34691
2023,7,2,"Rail","Green-E","OFF_PEAK",12173.878503,15945.64193
2023,7,2,"Rail","Orange","OFF_PEAK",44258.095807,47254.35328
2023,7,2,"Rail","Red","OFF_PEAK",64491.745466,66604.11484
2023,7,3,"Rail","Blue","OFF_PEAK",41509.514023,43278.6419
2023,7,3,"Rail","Blue","PEAK",27042.678773,28429.46873
2023,7,3,"Rail","Green-B","OFF_PEAK",9862.379054,11904.36744
2023,7,3,"Rail","Green-B","PEAK",5851.354811,7191.087285
2023,7,3,"Rail","Green-C","OFF_PEAK",9567.960611,11894.22086
2023,7,3,"Rail","Green-C","PEAK",7110.382281,9129.989004
2023,7,3,"Rail","Green-D","OFF_PEAK",19916.447918,25359.86958
2023,7,3,"Rail","Green-D","PEAK",12972.186437,17551.44622
2023,7,3,"Rail","Green-E","OFF_PEAK",17889.296715,20996.89419
2023,7,3,"Rail","Green-E","PEAK",13929.346046,16770.16447
2023,7,3,"Rail","Orange","OFF_PEAK",86208.377067,88778.68558
2023,7,3,"Rail","Orange","PEAK",70876.490145,72878.11283
2023,7,3,"Rail","Red","OFF_PEAK",119513.208161,127985.7846
2023,7,3,"Rail","Red","PEAK",107468.970332,117308.6477
2023,7,4,"Rail","Blue","OFF_PEAK",41804.161293,43429.00479
2023,7,4,"Rail","Blue","PEAK",27927.5995033,28571.81869
2023,7,4,"Rail","Green-B","OFF_PEAK",9438.917371,11202.4944
2023,7,4,"Rail","Green-B","PEAK",5941.1981328,6892.749757
2023,7,4,"Rail","Green-C","OFF_PEAK",10946.705107,13166.77039
2023,7,4,"Rail","Green-C","PEAK",8449.622899,9951.548003
2023,7,4,"Rail","Green-D","OFF_PEAK",18887.788872,23549.13953
2023,7,4,"Rail","Green-D","PEAK",15885.163023,19503.4945
2023,7,4,"Rail","Green-E","OFF_PEAK",18353.815151,21084.47207
2023,7,4,"Rail","Green-E","PEAK",12937.267711,15127.23109
2023,7,4,"Rail","Orange","OFF_PEAK",65000.680953,71917.09243
2023,7,4,"Rail","Orange","PEAK",38603.472287,45175.34902
2023,7,4,"Rail","Red","OFF_PEAK",116409.093774,124632.0837
2023,7,4,"Rail","Red","PEAK",101758.938368,110220.9459
2023,7,5,"Rail","Blue","OFF_PEAK",39953.72753,43224.63153
2023,7,5,"Rail","Blue","PEAK",26554.663172,28539.53558
2023,7,5,"Rail","Green-B","OFF_PEAK",9367.753597,11735.65809
2023,7,5,"Rail","Green-B","PEAK",5924.636037,7003.302838
2023,7,5,"Rail","Green-C","OFF_PEAK",10329.404161,12912.57871
2023,7,5,"Rail","Green-C","PEAK",7598.164799,9414.015625
2023,7,5,"Rail","Green-D","OFF_PEAK",18579.388915,24176.79069
2023,7,5,"Rail","Green-D","PEAK",14381.708895,18484.96594
2023,7,5,"Rail","Green-E","OFF_PEAK",16720.858136,20948.31895
2023,7,5,"Rail","Green-E","PEAK",12263.03049,15577.36559
2023,7,5,"Rail","Orange","OFF_PEAK",84849.352554,91272.36046
2023,7,5,"Rail","Orange","PEAK",68270.307557,73178.88354
